Time [ms], Elem0, Elem1, Elem2, Elem3, Elem4, Elem5, Elem6, Elem7, Elem8, Elem9, Elem10, Elem11, Elem12
746, -0.0253691, 14.4928, 16.9556, -0.0674873, -0.0253691, 14.4928, 16.9556, -0.0674873, -0.0253691, 14.4928, 16.9556, -0.0674873, -0.0253691
767, 14.4928, 16.9556, -0.0809848, -0.0253691, 14.4928, 16.9556, -0.0809848, -0.0253691, 14.4928, 16.9556, -0.0809848, -0.0253691, 14.4928
788, 16.9556, -0.0809848, -0.0253691, 14.4928, 16.9556, -0.0809848, -0.0253691, 14.4928, 16.9556, -0.0809848, -0.0253691, 14.4928, 16.9556
808, -0.0809848, -0.0253691, 14.4928, 16.9556, -0.0809848, -0.0283537, 14.4799, 16.9556, -0.0809848, -0.0283537, 14.4799, 16.9556, -0.0809848
829, -0.0283537, 14.4799, 16.9556, -0.0809848, -0.0283537, 14.4799, 16.9556, -0.0809848, -0.0283537, 14.4799, 16.9556, -0.0809848, -0.0283537
850, 14.4799, 16.9556, -0.0809848, -0.0283537, 14.4799, 16.9556, -0.0809848, -0.029846, 14.4713, 16.9587, -0.0809848, -0.029846, 14.4713
871, 16.9587, -0.0809848, -0.029846, 14.4713, 16.9587, -0.0809848, -0.029846, 14.4713, 16.9587, -0.0809848, -0.029846, 14.4713, 16.9587
892, -0.0944823, -0.029846, 14.4713, 16.9587, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823
913, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0303435
955, 14.467, 16.9649, -0.0944823, -0.0303435, 14.467, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627
976, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649
997, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0308409, 14.4627, 16.9649, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823
1018, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383
1038, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0313383, 14.4605, 16.9556, -0.0944823, -0.0318358, 14.4627
1058, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525
1078, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823, -0.0318358, 14.4627, 16.9525, -0.0944823
1099, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358
1120, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0318358, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648
1141, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525
1162, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823, -0.0323332, 14.4648, 16.9525, -0.0944823
1183, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383
1204, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648, 16.9587, -0.0944823, -0.0313383, 14.4648
1224, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587
1245, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.0303435, 14.4627, 16.9587, -0.0809848
1265, -0.0303435, 14.4627, 16.9587, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846
1306, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605
1326, 16.9649, -0.0809848, -0.029846, 14.4605, 16.9649, -0.0809848, -0.029846, 14.4605, 16.968, -0.0809848, -0.029846, 14.4605, 16.968
1346, -0.0809848, -0.029846, 14.4605, 16.968, -0.0809848, -0.029846, 14.4605, 16.968, -0.0809848, -0.029846, 14.4605, 16.968, -0.0809848
1366, -0.029846, 14.4605, 16.968, -0.0809848, -0.0303435, 14.4605, 16.9711, -0.0809848, -0.0303435, 14.4605, 16.9711, -0.0809848, -0.0303435
1386, 14.4605, 16.9711, -0.0809848, -0.0303435, 14.4605, 16.9711, -0.0809848, -0.0303435, 14.4605, 16.9711, -0.0809848, -0.0303435, 14.4605
1406, 16.9711, -0.0809848, -0.0303435, 14.4605, 16.9711, -0.0809848, -0.0308409, 14.4605, 16.9618, -0.0809848, -0.0308409, 14.4605, 16.9618
1427, -0.0809848, -0.0308409, 14.4605, 16.9618, -0.0809848, -0.0308409, 14.4605, 16.9618, -0.0809848, -0.0308409, 14.4605, 16.9618, -0.0809848
1447, -0.0308409, 14.4605, 16.9618, -0.0809848, -0.0308409, 14.4605, 16.9618, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358
1467, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605
1487, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0318358, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587
1508, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848
1528, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332
1548, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605
1569, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587, -0.0809848, -0.0323332, 14.4605, 16.9587
1589, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848
1609, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306
1651, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605
1672, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525
1693, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848
1714, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9525, -0.0809848, -0.0328306
1735, 14.4605, 16.9525, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605
1756, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4605, 16.9556
1777, -0.0809848, -0.0328306, 14.4605, 16.9556, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848
1798, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306
1819, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.467, 16.9587, -0.0809848, -0.0328306, 14.467
1839, 16.9587, -0.0809848, -0.0328306, 14.467, 16.9587, -0.0809848, -0.0328306, 14.467, 16.9587, -0.0809848, -0.0328306, 14.467, 16.9587
1859, -0.0809848, -0.0328306, 14.467, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848
1879, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306
1900, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4648, 16.9587, -0.0809848, -0.0328306, 14.4627, 16.9587, -0.0809848, -0.0328306, 14.4627
1920, 16.9587, -0.0809848, -0.0328306, 14.4627, 16.9587, -0.0809848, -0.0328306, 14.4627, 16.9587, -0.0809848, -0.0328306, 14.4627, 16.9587
1941, -0.0809848, -0.0328306, 14.4627, 16.9587, -0.0809848, -0.0328306, 14.4627, 16.9587, -0.0809848, -0.0323332, 14.4627, 16.9742, -0.0809848
1961, -0.0323332, 14.4627, 16.9742, -0.0809848, -0.0323332, 14.4627, 16.9742, -0.0809848, -0.0323332, 14.4627, 16.9742, -0.0809848, -0.0323332
1982, 14.4627, 16.9742, -0.0809848, -0.0323332, 14.4627, 16.9742, -0.0809848, -0.0323332, 14.4627, 16.9742, -0.0809848, -0.0323332, 14.4648
